gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS01140	6103.61709714585	0.168179447021062	0.153670925469058	0.204970042854755	0.396386061283216	gltX	SPy_0239
SPY_RS01145	190.939052450641	0.435080549048473	0.235006837508127	0.0164493886170435	0.0644043002410472	fasB	SPy_0242
SPY_RS01150	168.840240360786	0.32164964101302	0.240970726519667	0.0665627675889183	0.184496026992108	fasC	SPy_0244
SPY_RS01155	120.019476454146	0.761556657999026	0.30186655821398	0.00115036510916653	0.00759665069786007	fasA	SPy_0245
SPY_RS01160	693.8719567176	-0.311417234814913	0.173911477587526	0.0332376084600423	0.108743134527947	rnpA	SPy_0246
SPY_RS01165	2153.88857886241	-0.239314910767474	0.154816827252264	0.0726223781551169	0.195616293038125	yidC	SPy_0247
SPY_RS01170	2523.94255382335	-0.0333799256463205	0.144606265228375	0.788366677643221	0.899466121865235	jag	SPy_0248
SPY_RS01175	7005.93318432539	0.230979731822206	0.16287833050101	0.0952702902411918	0.232576364421853	rpmH	SPy_0250
SPY_RS01180	733.76338115837	-0.0213071669899872	0.152098902524488	0.870194796085774	0.945646412447849	nanE	SPy_0251
SPY_RS01185	965.295861108779	-0.152324636008978	0.160054071925141	0.26365116003887	0.460185276900976	SPy_0252	SPy_0252
SPY_RS01190	207.080233483264	-0.139000957661809	0.194995103720669	0.358534318844588	0.562122186985004	SPy_0254	SPy_0254
SPY_RS01195	328.933807101915	-0.63740413561537	0.211597055505911	0.000389262293135769	0.00320582106933079	SPy_0255	SPy_0255
SPY_RS01200	137.593341136403	-0.322655711850336	0.244586168341262	0.0676133092495485	0.186685688159158	SPy_0256	SPy_0256
SPY_RS01205	717.895296736106	-0.791398809133512	0.181542947482051	1.55029659323951e-06	2.88516236118471e-05	nanH	SPy_0257
SPY_RS01210	916.775934789138	-0.836636705451095	0.182782200092958	5.0202512399928e-07	1.02771714670138e-05	nanK	SPy_0258
SPY_RS01215	29.2989995588745	-0.00956905170432591	0.255284200657433	0.942501969998488	NA	SPy_0259	SPy_0259
SPY_RS01220	650.506564647297	-0.23994702836357	0.175029649613993	0.0982486550489513	0.23742044297664	tatD	SPy_0260
SPY_RS01225	573.39091536336	-0.173768094056661	0.171958867749021	0.221927622590063	0.415172693435456	rnmV	SPy_0261
SPY_RS01230	602.470540474496	-0.406030107421357	0.194763309350192	0.0110037646015609	0.0485181374585747	rsmA	SPy_0262
SPY_RS01235	1928.81191365127	-0.00923365498751384	0.154777625814455	0.929586346091608	0.972165780849149	rsgA	SPy_0263
SPY_RS01240	1673.45871393373	-0.0943314657873033	0.152532558762863	0.474223236479265	0.672498060574955	rpe	SPy_0264
SPY_RS01245	566.731180046858	-0.0327773073246891	0.165431498117829	0.81002385840671	0.91470779282649	thiN	SPy_0265
SPY_RS01250	1004.0431678351	-0.0671571454901077	0.154069441001899	0.610874914123118	0.780199422405016	rmuC	SPy_0266
SPY_RS01255	1245.28499981958	-0.00810846021724983	0.148591901839233	0.948798961176315	0.980841691728158	yhaM	SPy_0267
SPY_RS01260	841.229450894108	0.0376309772287991	0.150260180350466	0.773975440428348	0.893000649061049	purR	SPy_0268
SPY_RS01265	4979.98150864297	-0.406336264362068	0.158485787176799	0.00336952737490335	0.0187880650904144	prgA	SPy_0269
SPY_RS01270	491.653682063553	0.322141164663835	0.181580223116453	0.0326844982998077	0.107671002445114	rpsL	SPy_0271
SPY_RS01275	2202.67181859059	0.305065858451507	0.161741335846744	0.0279182295495908	0.096868820689016	rpsG	SPy_0272
SPY_RS01280	3673.33576483002	-0.0612173527427214	0.151125962626028	0.633814678943242	0.79881832447288	fusA	SPy_0273
SPY_RS01285	7119.44204314446	0.119047112263392	0.141924889036278	0.316833660600925	0.513177861340534	gap	SPy_0274
SPY_RS01290	41.990074952858	0.0142747035347048	0.244981870238855	0.922501067372835	NA	SPY_RS01290	-
SPY_RS01295	78.5154272156566	0.092922617427607	0.226588088251614	0.551104775017502	0.73920044970514	glnQ	SPy_0276
SPY_RS01300	674.246616526285	0.076989458843657	0.165745760086546	0.580585791398965	0.758413344644227	SPy_0277	SPy_0277
