gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS01310	1042.37349655793	-0.0932047523425954	0.142085609452752	0.472834182598413	0.643151812693896	uppP	SPy_0280
SPY_RS01315	769.934789619183	-0.183906970597861	0.153530135019494	0.181909387333866	0.336649111215299	mecA	SPy_0281
SPY_RS01320	699.620461772486	0.0539412280746091	0.164768147713366	0.709379473544348	0.823663681888072	tagO	SPy_0282
SPY_RS01325	1797.76482624133	-0.124934579168407	0.160983922647412	0.373804875120862	0.550444277845156	sufC	SPy_0285
SPY_RS01330	1221.39748164072	-0.135785570103714	0.158128710142448	0.332923544576999	0.508686649035761	sufD	SPy_0287
SPY_RS01335	750.349952377472	-0.280258548837327	0.166523953886677	0.0533314028391778	0.134902081184906	sufS	SPy_0288
SPY_RS01340	64.4756895635053	-0.23981318739517	0.275403342420902	0.205496446511981	0.367367170473046	nifU	SPy_0289
SPY_RS01345	1142.66492896918	0.51053495607094	0.16323846800379	0.000515423201780456	0.0032962145081605	sufB	SPy_0290
SPY_RS01350	390.439010354353	-0.0211930600548105	0.175575657555797	0.887350856314191	0.941227668432322	SPY_RS01350	-
SPY_RS01355	369.215342264149	0.191584084718232	0.175440598888161	0.205584626712065	0.367367170473046	pbp3	SPy_0292
SPY_RS01360	4732.69880785789	0.442088712583552	0.146425628979562	0.000973151482048894	0.00557190704162291	amiA	-
SPY_RS01365	267.90679275034	-0.521540968729142	0.210848117095149	0.0034809391843749	0.0155953941989226	amiC	SPy_0294
SPY_RS01370	398.333777254659	-0.590017768122883	0.215078284742782	0.00124998296848235	0.00669754387842232	amiD	SPy_0295
SPY_RS01375	570.635226201433	-0.357187906945708	0.213948465068368	0.0394963212318561	0.105812779516425	amiE	SPy_0296
SPY_RS01380	682.970209473574	-0.204744015436681	0.162224891846341	0.151414661813243	0.297575778978691	amiF	SPy_0297
SPY_RS01425	283.872496154961	-0.143665398145379	0.180142748536825	0.34952923221822	0.525951956639561	SPy_0303	SPy_0303
SPY_RS01430	1046.16700536202	-0.455304857187085	0.161842974712661	0.00169576859274396	0.0085380602796569	yqeG	SPy_0305
SPY_RS01435	616.421607040083	-0.0597946683504325	0.155528388993855	0.661483444325496	0.785264028967243	yqeH	SPy_0306
SPY_RS01440	231.732325989506	-0.200744297010849	0.193482769249641	0.213230407372151	0.377436859477937	yhbY	SPy_0307
SPY_RS01445	919.497128621958	-0.0824658134737292	0.158171404036977	0.554963146388351	0.703574380633033	nadD	SPy_0308
SPY_RS01450	898.838173265905	0.0113817867124419	0.165065793936452	0.936183177191873	0.96659255506337	yqeK	SPy_0309
SPY_RS01455	1052.21937602604	0.0731689064878203	0.158730382892813	0.602181399607197	0.742546596039901	rsfS	SPy_0310
